species,has_poser_json,has_anim_json,idle,walk,run,fly,hover,swim,float,sleep,physical,special,status,cry,recoil,clips
spinda,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,battle_cry;battle_idle;cry;faint;ground_idle;ground_run;ground_walk;physical;recoil;sleep;special;status
spiritomb,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,cry;ground_idle
spoink,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,angry;blink;ground_idle;happy;hurt;sad;shock
sprigatito,True,True,True,True,True,False,False,False,False,True,False,False,False,True,False,battle_idle;battle_idle2;blink;cry;faint(wip);ground_idle;ground_idle2;ground_run;ground_walk;quirk_ear_twitch_left;quirk_ear_twitch_right;run_test;shoulder_left;shoulder_right;sleep;sleep2;walk_test
spritzee,True,True,True,False,False,False,True,False,False,True,False,False,False,True,False,air_idle;air_sleep;blink;cry;ground_idle;ground_sleep;pose
squawkabilly,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,blink;cry;ground_idle
squirtle,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,battle_idle;blink;cry;faint;ground_idle;ground_run;ground_walk;physical;quirk_ground_idle;quirk_water;recoil;shoulder_left;shoulder_right;sleep;special;status;surfacewater_idle;surfacewater_swim;water_idle;water_swim
stantler,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,blink;cry;ground_idle;ground_walk;sleep
staraptor,True,True,True,True,False,True,True,False,False,True,False,False,False,True,True,air_battle_idle;air_fly;air_glide;air_idle;battle_idle;blink;cry;ground_idle;ground_walk;pose;recoil;ride_air_fly;ride_air_glide;ride_dive;sleep;walkspeed
staravia,True,True,True,False,False,True,True,False,False,False,False,False,False,True,False,air_fly;air_idle;blink;cry;ground_idle
starly,True,True,True,False,False,True,True,False,False,False,False,False,False,True,False,air_fly;air_idle;blink;cry;ground_idle;render
starmie,True,True,True,True,True,False,False,True,True,True,False,False,False,True,False,battle_idle;cry;ground_idle;ground_run;ground_walk;sleep;surfacewater_idle;surfacewater_swim;water_idle;water_swim
staryu,True,True,True,True,True,False,False,True,True,True,False,False,False,True,False,cry;ground_idle;ground_run;ground_walk;sleep;surfacewater_idle;surfacewater_swim;water_idle;water_swim
steelix,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,battle_idle;blink;cry;demon;ditto_face;faint_wip;ground_idle;ground_walk;quirk_jawjitter;sleep
steenee,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,blink;ground_idle
stonjourner,True,True,True,True,False,False,False,False,False,True,False,False,False,True,True,battle_idle;blink;cry;faint;ground_idle;ground_run_wip;ground_walk;recoil;sleep;walkspeedtest
stoutland,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,blink;cry;ground_idle
stufful,True,True,True,True,True,False,False,False,False,True,False,False,False,True,False,battle_idle;blink;cry;faint;ground_idle;ground_run;ground_walk;sleep
stunfisk,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,blink;cry;ditto_face;ground_idle;pose
sudowoodo,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,blink;cry;ground_idle
sunflora,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,battle_idle;blink;cry;ground_idle;ground_walk;sleep
sunkern,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,battle_idle;blink;cry;ground_idle;ground_walk;sleep
surskit,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,blink;ground_idle;ground_walk
swablu,True,True,True,True,False,True,True,False,False,False,False,False,False,True,True,air_fly;air_idle;angry;battle_sleep;blink;closed_wangs;cry;disintrested;ground_idle;ground_walk;hat_wip;hold_item;hurt;sad;shoulder_left;shoulder_right;surprised_heehee;walk_circle;walk_speed;wild_sleep
swadloon,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,angry;blink;cry;ground_idle;happy;hurt;render;sad
swampert,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,angry;blink;cry;ground_idle;happy;hurt;pose;sad;shock
swanna,True,True,True,False,False,True,True,False,True,False,False,False,False,True,False,air_fly;air_idle;blink;cry;ground_idle;surfacewater_idle;wangs;water_idle
swellow,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,air_fly;air_idle;blink;cry;ground_idle;ground_idle2;ground_walk;sleep;wangs
swinub,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,battle_cry;battle_idle;blink;cry;faint;ground_idle;ground_run;ground_walk;physical;pose;recoil;runspeedtest;sleep;special;status;walkspeedtest
swirlix,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,air_idle;blink;cry;ground_idle
swoobat,True,True,True,False,False,True,True,False,False,False,False,False,False,True,False,air_fly;air_idle;blink;cry;ground_idle
sylveon,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,blink;cry;ground_idle;pose
tadbulb,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,battle_cry;battle_idle;blink;cry;faint;ground_idle;ground_run;ground_walk;physical;quirk_idea;recoil;sleep;special;status
taillow,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,air_fly;air_idle;angry;blink;cry;ground_idle;ground_walk;happy;sad;sleep;unamused;wangs
talonflame,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,blink;cry;ground_idle
tandemaus,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,blink1;blink2;cry;faint;ground_idle;ground_walk
tangela,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,cry
tangrowth,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,blink;cry;ground_idle
tarountula,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,blink;expressions;ground_idle;sleep;test
tatsugiri,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,blink;cry;ground_idle;pose;pose1;pose2
tauros,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,blink;cry;ground_idle;ground_run;ground_walk;render;ride_ground_run;ride_ground_walk;ride_jump
teddiursa,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,battle_idle;blink;cry;ground_idle;ground_run;ground_walk;physical;quirk_ground_idle;quirk_honey_slather;quirk_honey_steal;recoil;runspeedtest;scaletest;shoulder_left;shoulder_right;sleep;special;status;walkspeedtest
tentacool,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False,blink;ground_idle;render;sleep;water_idle;water_sleep;water_swim
tentacruel,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False,blink;ground_idle;ground_sleep;render;water_idle;water_sleep;water_swim
tepig,True,True,True,True,False,False,False,False,False,True,False,False,False,True,True,angry;battle_idle;blink;cry;ground_idle;ground_walk;happy;lookleft_quirk;lookright_quirk;recoil;sad;shoulder_left;shoulder_right;sleep;sniff_quirk;sniffground_quirk;surprise;unamused
thievul,True,True,True,True,False,False,False,False,False,True,True,False,False,True,False,attack;battle_idle;blink;cry;faint_wip;ground_idle;ground_walk;item_hold;quirk_sleep;sleep
throh,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,battle_idle;blink;cry;ditto_face;ground_idle
thwackey,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,blink;cry;ground_idle;ground_walk
timburr,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,battle_idle;blink;cry;demon;faint;ground_idle;ground_walk;idle_quirk;sleep;walkspeedtest
tinkatink,True,True,True,True,True,False,False,False,False,True,False,False,False,True,True,angry;battle_idle;blink;cry;disinterested;ditto_face;faint;ground_idle;ground_run;ground_walk;happy;hurt;shoulder_left;shoulder_right;sleep;very_sad
tinkaton,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,battle_cry;battle_idle;blink;cry;ditto_face;faint;ground_idle;ground_run;ground_walk;hat;physical;recoil;signature;sleep;sleep_transition;special;status
tinkatuff,True,True,True,True,True,False,False,False,False,True,False,False,False,True,False,battle_idle;blink;cry;ditto_face;faint;ground_idle;ground_run;ground_walk;sleep
tirtouga,True,True,True,True,False,False,False,True,True,True,False,False,False,True,False,blink;cry;ground_idle;ground_walk;sleep;water_idle;water_sleep;water_swim
toedscool,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,blink;ground_idle
toedscruel,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,blink;ground_idle;ground_sleep
togedemaru,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,active;blink;cry;fold;fold_active;ground_idle
togekiss,True,True,True,True,False,True,True,False,False,True,False,True,True,True,True,air_fly;air_glide;air_idle;air_quirk;air_recoil;angry;base;battle_cry;battle_idle;blink;cry;disinterested;faint;ground_idle;ground_walk;happy;hurt;recoil;ride_air_fly;ride_dive;sad;sleep;special;status;stretch_quirk
togepi,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,blink;cry;ground_idle
togetic,True,True,True,True,True,True,True,False,False,True,False,False,False,False,True,air_fly;air_idle;angry;battle_idle;blink;cry_placeholder;faint;ground_idle;ground_run;ground_walk;happy;hurt;recoil;render;sad;shock;sleep
torchic,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,blink;cry;ground_idle;render
torkoal,True,True,True,True,True,False,False,False,False,True,False,False,False,True,False,battle_idle;cry;faint;ground_idle;ground_run;ground_walk;sleep
torracat,True,True,True,True,False,False,False,False,False,True,False,False,False,True,True,angry;battle_idle;blink;cry;ground_idle;ground_walk;lefteartwitch_quirk;look_quirk;recoil;righteartwitch_quirk;sleep;tailtwitch_quirk;yawn_quirk
torterra,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,blink;cry;faint;ground_idle;ground_walk;sleep
totodile,True,True,True,True,True,False,False,True,True,True,False,False,False,True,False,battle_idle;bitey_quirk;bitey_quirk_loop;blink;cry;demon;faint;ground_idle;ground_run;ground_walk;runspeedtest;shoulder_left;shoulder_right;sleep;sleep_quirk;surfacewater_idle;surfacewater_swim;walkspeedtest;water_idle;water_sleep;water_swim
toucannon,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,air_idle;blink;ground_idle
toxapex,True,True,True,True,False,False,False,False,False,True,False,False,False,True,True,angry;blink;closed;cry;ground_idle;ground_walk;happy;portrait_idle;recoil;sad;shock;sleep
toxel,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,angry;blink;ground_idle;happy;mouth;sad;shock;stupid_baby_stand;unamused
toxicroak,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,battle_cry;battle_idle;battle_pose;blink;cry;faint;ground_idle;ground_pose;ground_run;ground_walk;physical;recoil;runspeed;sleep;special;status;walkspeed
toxtricity,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,angry;battle_idle;ground_idle;happy;sad;shocked;unamused
tranquill,True,True,True,True,False,True,True,False,False,True,False,False,False,True,True,air_fly;air_idle;angry;blink;cry;ground_idle;ground_walk;happy;pose;recoil;sad;shock;sleep;unamused;walkspeed_test;wangs
trapinch,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,blink;cry;ground_idle
treecko,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,angry;blink;cry;eye_wide;ground_idle;ground_walk;happy;hurt;sad;shocked;speed_check;test;test2
trevenant,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,battle_cry;battle_faint;battle_idle;blink;cry;faint;ground_idle;ground_walk;sleep
tropius,True,True,True,True,True,True,True,False,False,True,False,False,False,True,True,air_fly;air_glide;air_idle;air_sleep;battle_idle;battle_sleep;blink;cry;faint;ground_idle;ground_run;ground_walk;look_quirk;recoil;ride_air_fly;ride_air_glide;ride_dive;runspeed_test;sleep;walkspeed_test
trubbish,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,angry;blink;cry;ground_idle;happy;recoil;sad;shock
trumbeak,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,air_idle;blink;cry;ground_idle;render
tsareena,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,blink;ground_idle
turtonator,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,battle_idle;blink;cry;ground_idle
turtwig,True,True,True,True,True,False,False,False,False,True,False,False,False,True,False,blink;cry;faint;ground_idle;ground_run;ground_walk;shoulder_left;shoulder_right;sleep
tynamo,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,angry;blink;cry;ground_idle;happy;hurt;render;sad;shock
typhlosion,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,battle_cry;battle_idle;blink;cry;ground_idle;ground_walk;render;sleep
tyranitar,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,blink;cry;ground_idle;mouth_open
tyrantrum,True,True,True,True,True,False,False,False,False,False,True,True,True,True,True,battle_cry;battle_idle;cry;ground_idle;ground_run;ground_walk;physical;physical_togepi;recoil;ride_ground_run;ride_jump;runspeedtest;special;status
tyrogue,True,True,True,True,False,False,False,False,False,True,True,False,False,True,False,battle_idle;blink;cry;faint;ground_idle;ground_walk;physical;shoulder_left;shoulder_right;sleep
tyrunt,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,battle_idle;blink;cry;ground_idle;ground_walk;sleep;yippee_meme
umbreon,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,blink;cry;glow;ground_idle;pose
unfezant,True,True,True,True,True,True,True,False,False,True,False,False,False,True,True,air_fly;air_glide;air_idle;angry;battle_idle;blink;cry;ground_idle;ground_run;ground_walk;happy;recoil;ride_air_fly;ride_air_glide;ride_dive;ride_ground_run;runspeed_test;sad;sleep;unamused;walkspeed_test;wangs;wangs2;wangs3
unown,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,blink;ground_idle;ground_walk;sleep
ursaluna,True,True,True,True,True,False,False,False,False,True,False,False,False,True,True,battle_idle;blink;cry;ground_idle;ground_run;ground_walk;hold_item;recoil;ride_ground_run;ride_ground_walk;ride_jump;runspeedtest;sleep;walkspeedtest
ursaring,True,True,True,True,True,False,False,False,False,True,False,False,False,True,True,battle_idle;blink;cry;ground_idle;ground_run;ground_walk;recoil;ride_ground_run;ride_ground_walk;ride_jump;runspeedtest;sleep;walkspeedtest
vanillish,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,blink;ditto_face;ground_idle;pose;scale
vanillite,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,blink;ditto_face;ground_idle;pose;sleep
vanilluxe,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,blink;ditto_face;ground_idle;pose;scale
vaporeon,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,blink;cry;ground_idle;pose
varoom,True,True,True,True,True,False,False,False,False,True,False,False,False,True,True,angry;blink;cry;disinterested;ground_idle;ground_run;ground_walk;happy;hurt;sad;sleep;surprised
veluza,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,bend;blink;fillet_test;happy_or_sad;hurt_or_mad;water_idle;yapyapyap
venipede,True,True,True,True,False,False,False,False,False,True,False,False,False,True,True,angry;blink;cry;ground_idle;ground_walk;happy;hurt;sad;shock;sleep;twitch
venomoth,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,air_fly;air_idle;battle_idle;blink;cry;ground_idle;ground_walk;quirk1;quirk2;quirk_sleep;sleep
venonat,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,battle_idle;blink;cry;ground_idle;ground_walk;quirk1;quirk2;sleep
venusaur,True,True,True,True,True,False,False,False,False,True,False,False,False,True,True,battle_idle;blink;cry;ground_idle;ground_run;ground_walk;hold_item;look_quirk;recoil;ride_ground_run;ride_ground_walk;ride_jump;rider_overlay;run_test;run_testfast;sleep;walk_test
vespiquen,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,air_fast;air_fly;air_idle;blink;faint;ground_idle;pose;sleep;sleep_flap
vibrava,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,blink;cry;ground_idle
victreebel,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,battle_idle;blink;cry;ground_idle;ground_walk;sleep
vigoroth,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,blink;cry;ground_idle;pose
vileplume,True,True,True,True,True,False,False,False,False,True,False,False,False,True,False,blink;cry;faint;ground_run;ground_walk;idle;sleep;special_attack
vivillon,True,True,True,False,False,True,True,False,False,True,False,False,False,True,False,air_fly;air_idle;blink;cry;sleep
volbeat,True,True,True,True,True,True,True,False,False,True,False,False,False,True,False,air_fly;air_idle;battle_idle;blink;cry;flicker_quirk;ground_idle;ground_run;ground_walk;move;move_run;sleep
volcarona,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,air_fly;air_glide;air_idle;battle_cry;cry;faint;ground_idle;ground_run;ground_walk;physical;quirk;recoil;ride_air_fly;ride_air_glide;ride_dive;runspeed_test;sleep;special;status;walkspeed_test
voltorb,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,blink;cry;ground_idle;ground_walk
vulpix,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,angry;blink;cry;ground_idle;happy;hurt;sad;shock
wailmer,True,True,True,True,False,False,False,True,True,True,False,False,False,True,False,blink;cry;faint;ground_idle;ground_walk;sleep;swimspeedtest;walkspeedtest;water_faint;water_idle;water_swim
wailord,True,True,True,True,False,False,False,True,True,True,False,False,False,True,False,battle_idle;blink;cry;faint;faint_water;ground_idle;ground_walk;sleep;water_idle;water_swim
walrein,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,blink;cry;ground_idle;mouth_open
wartortle,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,battle_idle;blink;cry;faint;ground_idle;ground_run;ground_walk;physical;quirk_idle;recoil;sleep;special;status;surfacewater_idle;surfacewater_swim;water_idle;water_swim
watchog,True,True,True,True,True,False,False,False,False,True,False,False,False,True,False,blink;cry;ground_idle;ground_run;ground_walk;sleep;test;test2
wattrel,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,air_fly;air_idle;air_sleep;battle_idle;blink;ground_idle;ground_run;ground_walk;happy;mad;pose;pose_wings;roy_half;run_speed;sad;sleep;surfacewater_idle;surfacewater_sleep;surfacewater_swim;walk_speed
weavile,True,True,True,True,True,False,False,False,False,True,False,False,False,True,True,battle_idle;battle_sleep;blink;cry;ground_idle;ground_run;ground_walk;item_hold;quirk_battle;quirk_battle2;quirk_ground;recoil;sleep
weedle,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,blink;cry;cry2;faint;ground_idle;ground_idle2;ground_walk;render;sleep
weepinbell,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,battle_idle;blink;cry;ground_idle;ground_walk;hang;sleep
weezing,True,True,True,False,False,True,False,False,False,True,True,True,True,True,True,air_fly;battle_cry;battle_idle;battle_sleep;blink;blink2;cry;ground_idle;physical;recoil;sleep;special;status
whimsicott,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,blink;cry;ditto_face;ground_idle
whirlipede,True,True,True,True,True,False,False,False,False,True,False,False,False,True,True,angry;battle_idle;blink;cry;ground_idle;ground_run;ground_walk;happy;hurt;sad;shock;sleep
whiscash,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,blink;cry;water_idle
whismur,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,ground_idle
wigglytuff,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,angry;cry;faint;ground_idle;happy;looking_test;new;pout;sad;surprise
wiglett,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,angry;battle_idle;blink;ground_idle;happy;recoil;sad
wimpod,True,True,True,True,False,False,False,True,True,True,False,False,False,True,False,blink;cry;faint;ground_idle;ground_walk;sleep;twitch_quirk_left;twitch_quirk_right;water_idle;water_swim
wingull,True,True,True,True,False,True,True,True,True,True,False,False,False,True,False,air_fly;air_idle;blink;cry;ground_idle;ground_walk;sleep;surfacewater_idle;surfacewater_sleep;surfacewater_swim
wishiwashi,True,True,True,True,False,False,False,True,True,True,False,False,False,True,False,blink;cry;ground_idle;ground_walk;water_idle;water_sleep;water_swim
wobbuffet,True,True,True,True,False,False,False,False,False,True,True,True,True,True,True,battle_cry;battle_idle;blink;cry;faint;faint_old;ground_idle;ground_walk;look_quirk_left;look_quirk_right;physical;pose;recoil;sleep;special;status;walkspeed
woobat,True,True,True,False,False,True,True,False,False,False,False,False,False,True,False,air_fly;air_idle;cry
wooloo,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,blink;cry;eat;ground_idle;ground_walk
wooper,True,True,True,True,False,False,False,True,True,True,False,False,False,True,False,blink;cry;faint;ground_idle;ground_idle_old;ground_walk;sleep;water_idle;water_swim
wugtrio,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,angry;battle_idle;blink;blink2;blink3;ground_idle;happy;recoil;sad
wynaut,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,blink;cry;ground_idle;happy;mouth_open;sad
wyrdeer,True,True,True,True,True,False,False,False,False,True,False,False,False,True,False,battle_idle;blink;cry;ground_idle;ground_run;ground_walk;quirk_idle;ride_ground_run;ride_jump;sleep
xatu,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,air_idle;blink;ground_idle;sleep
xerneas,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,ground_idle;ground_walk
yamask,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,blink;cry;faint;ground_idle;ground_walk;sleep
yamper,True,True,True,True,True,False,False,False,False,True,False,False,False,True,False,battle_idle;blink;cry;faint;ground_idle;ground_run;ground_walk;sleep
yanma,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,blink;cry;ground_idle;happy_test;render
yanmega,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,air_idle;cry;ground_idle;render
yungoos,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,angry;blink;cry;ground_idle;happy;hurt;item_hold;pose;sad;shock;tired
zapdos,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,air_fly;air_idle;blink;ground_idle;hold_item;hurt;pose
zarude,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,blink;cry;ground_idle;pose
zebstrika,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,angry;battle_cry;battle_idle;blink;cry;ground_idle;ground_run;ground_walk;happy;look_quirk;physical;recoil;ride_ground_run;ride_ground_walk;ride_jump;runspeed_test;sad;sleep;special;special2;status;surpised;unamused;walkspeed_test
zigzagoon,True,True,True,True,True,False,False,False,False,True,False,False,False,True,False,battle_idle;blink;cry;faint;ground_idle;ground_run;ground_walk;shoulder_left;shoulder_right;sleep
zoroark,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,blink;cry;ground_idle;ground_walk
zorua,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,blink;cry;ground_idle;mouth_test
zubat,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,air_fly;air_idle;cry;eartwitch;ground_idle;ground_walk;mouth_wide;roost;shoulder_left;shoulder_right;sleep
zweilous,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,battle_idle;cry;ground_idle;ground_walk_wip;hold_item;sleep_wip
